underlying_symbol,quote_date,root,expiration,strike,option_type,open,high,low,close,trade_volume,bid_size_1545,bid_1545,ask_size_1545,ask_1545,underlying_bid_1545,underlying_ask_1545,bid_size_eod,bid_eod,ask_size_eod,ask_eod,underlying_bid_eod,underlying_ask_eod,vwap,open_interest,delivery_code
IBM,2013-05-02,IBM,2013-05-10,195.000,C,6.1000,7.2100,5.5300,7.2100,36,272,7.1000,453,7.3500,202.1200,202.1300,243,7.1000,164,7.5000,202.3200,202.3300,6.6122,515,
IBM,2013-05-02,IBM,2013-05-10,195.000,P,0.6100,0.7100,0.2800,0.2800,462,129,0.2700,184,0.3000,202.1200,202.1300,260,0.2400,88,0.2800,202.3200,202.3300,0.4944,761,
IBM,2013-05-02,IBM,2013-05-10,200.000,C,1.8900,2.9300,1.7100,2.9300,3050,16,2.7900,61,2.8700,202.1200,202.1300,2,2.9300,311,3.1000,202.3200,202.3300,2.1621,1554,
IBM,2013-05-02,IBM,2013-05-10,200.000,P,2.1900,2.4700,1.2900,1.2900,409,113,1.3100,130,1.3600,202.1200,202.1300,88,1.2000,11,1.2800,202.3200,202.3300,1.8423,985,
IBM,2013-05-02,IBM,2013-05-10,205.000,C,0.5300,0.6600,0.3500,0.6600,638,127,0.5800,169,0.6200,202.1200,202.1300,77,0.6200,284,0.6800,202.3200,202.3300,0.4941,1255,
IBM,2013-05-02,IBM,2013-05-10,205.000,P,6.2000,6.2000,4.4000,4.4000,21,269,4.3000,442,4.5000,202.1200,202.1300,410,4.0500,225,4.3000,202.3200,202.3300,5.4143,985,
IBM,2013-05-02,IBM,2013-05-10,210.000,C,0.1200,0.1500,0.0800,0.1000,186,319,0.0700,191,0.1100,202.1200,202.1300,65,0.0900,8,0.1100,202.3200,202.3300,0.1149,608,
IBM,2013-05-02,IBM,2013-05-10,210.000,P,0.0000,0.0000,0.0000,0.0000,0,364,8.8000,292,9.1000,202.1200,202.1300,225,8.5500,209,8.9000,202.3200,202.3300,0.0000,300,
IBM,2013-05-02,IBM,2013-05-10,215.000,C,0.0400,0.0400,0.0400,0.0400,19,90,0.0100,535,0.0600,202.1200,202.1300,94,0.0100,328,0.0600,202.3200,202.3300,0.0400,421,
IBM,2013-05-02,IBM,2013-05-10,215.000,P,0.0000,0.0000,0.0000,0.0000,0,213,13.7500,342,14.0500,202.1200,202.1300,246,13.4500,147,13.7500,202.3200,202.3300,0.0000,247,
IBM,2013-05-02,IBM,2013-05-10,220.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,201,0.0300,202.1200,202.1300,0,0.0000,181,0.0300,202.3200,202.3300,0.0000,452,
IBM,2013-05-02,IBM,2013-05-10,220.000,P,0.0000,0.0000,0.0000,0.0000,0,79,18.7500,273,19.0500,202.1200,202.1300,98,18.4500,37,19.1000,202.3200,202.3300,0.0000,13,
IBM,2013-05-02,IBM,2013-05-10,225.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,259,0.0300,202.1200,202.1300,0,0.0000,212,0.0300,202.3200,202.3300,0.0000,168,
IBM,2013-05-02,IBM,2013-05-10,225.000,P,0.0000,0.0000,0.0000,0.0000,0,63,22.7500,88,26.0000,202.1200,202.1300,21,22.4500,114,26.0000,202.3200,202.3300,0.0000,8,
IBM,2013-05-02,IBM,2013-05-10,230.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,207,0.0300,202.1200,202.1300,0,0.0000,165,0.0300,202.3200,202.3300,0.0000,11,
IBM,2013-05-02,IBM,2013-05-10,230.000,P,0.0000,0.0000,0.0000,0.0000,0,37,27.4500,57,29.4500,202.1200,202.1300,40,26.9000,42,30.3500,202.3200,202.3300,0.0000,0,
IBM,2013-05-02,IBM,2013-05-10,235.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,558,0.0300,202.1200,202.1300,0,0.0000,393,0.0300,202.3200,202.3300,0.0000,0,
IBM,2013-05-02,IBM,2013-05-10,235.000,P,0.0000,0.0000,0.0000,0.0000,0,63,32.7500,85,36.0000,202.1200,202.1300,21,32.7500,112,36.0000,202.3200,202.3300,0.0000,0,
IBM,2013-05-02,IBM,2013-05-10,240.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,248,0.0300,202.1200,202.1300,0,0.0000,186,0.0300,202.3200,202.3300,0.0000,0,
IBM,2013-05-02,IBM,2013-05-10,240.000,P,0.0000,0.0000,0.0000,0.0000,0,27,38.6000,50,39.4500,202.1200,202.1300,48,38.4000,38,39.3000,202.3200,202.3300,0.0000,1,
IBM,2013-05-02,IBM,2013-05-10,245.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,587,0.0300,202.1200,202.1300,0,0.0000,402,0.0300,202.3200,202.3300,0.0000,0,
IBM,2013-05-02,IBM,2013-05-10,245.000,P,0.0000,0.0000,0.0000,0.0000,0,63,42.8500,85,46.0000,202.1200,202.1300,21,42.7500,113,46.0000,202.3200,202.3300,0.0000,0,
IBM,2013-05-02,IBM,2013-05-10,250.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,237,0.0300,202.1200,202.1300,0,0.0000,180,0.0300,202.3200,202.3300,0.0000,0,
IBM,2013-05-02,IBM,2013-05-10,250.000,P,0.0000,0.0000,0.0000,0.0000,0,57,47.7500,20,51.0000,202.1200,202.1300,21,47.7500,52,51.0000,202.3200,202.3300,0.0000,0,
IBM,2013-05-02,IBM,2013-05-10,255.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,607,0.0300,202.1200,202.1300,0,0.0000,445,0.0300,202.3200,202.3300,0.0000,0,
IBM,2013-05-02,IBM,2013-05-10,255.000,P,0.0000,0.0000,0.0000,0.0000,0,63,52.7500,2,56.0000,202.1200,202.1300,10,51.9500,123,55.9500,202.3200,202.3300,0.0000,0,
IBM,2013-05-02,IBM,2013-05-10,260.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,237,0.0300,202.1200,202.1300,0,0.0000,186,0.0300,202.3200,202.3300,0.0000,0,
IBM,2013-05-02,IBM,2013-05-10,260.000,P,0.0000,0.0000,0.0000,0.0000,0,57,57.7500,20,61.0000,202.1200,202.1300,21,57.7500,52,61.0000,202.3200,202.3300,0.0000,0,
IBM,2013-05-02,IBM,2013-05-10,270.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,237,0.0300,202.1200,202.1300,0,0.0000,187,0.0300,202.3200,202.3300,0.0000,0,
IBM,2013-05-02,IBM,2013-05-10,270.000,P,0.0000,0.0000,0.0000,0.0000,0,57,67.3000,20,71.0000,202.1200,202.1300,47,67.2000,80,71.0000,202.3200,202.3300,0.0000,0,
IBM,2013-05-02,IBM,2013-05-18,110.000,C,0.0000,0.0000,0.0000,0.0000,0,40,91.7500,41,92.5000,202.1200,202.1300,38,91.9500,58,92.6000,202.3200,202.3300,0.0000,1,
IBM,2013-05-02,IBM,2013-05-18,110.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,402,0.0300,202.1200,202.1300,0,0.0000,238,0.0300,202.3200,202.3300,0.0000,10,
IBM,2013-05-02,IBM,2013-05-18,115.000,C,0.0000,0.0000,0.0000,0.0000,0,79,84.7500,26,88.0500,202.1200,202.1300,1,84.9000,26,88.0500,202.3200,202.3300,0.0000,0,
IBM,2013-05-02,IBM,2013-05-18,115.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,407,0.0300,202.1200,202.1300,0,0.0000,238,0.0300,202.3200,202.3300,0.0000,0,
IBM,2013-05-02,IBM,2013-05-18,120.000,C,81.7500,81.7500,81.7500,81.7500,1,40,81.7500,15,82.5500,202.1200,202.1300,38,81.9500,28,82.9500,202.3200,202.3300,81.7500,0,
IBM,2013-05-02,IBM,2013-05-18,120.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,277,0.0300,202.1200,202.1300,0,0.0000,194,0.0300,202.3200,202.3300,0.0000,1,
IBM,2013-05-02,IBM,2013-05-18,125.000,C,0.0000,0.0000,0.0000,0.0000,0,126,74.7000,26,78.0500,202.1200,202.1300,105,74.9000,26,78.0500,202.3200,202.3300,0.0000,0,
IBM,2013-05-02,IBM,2013-05-18,125.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,402,0.0300,202.1200,202.1300,0,0.0000,238,0.0300,202.3200,202.3300,0.0000,12,
IBM,2013-05-02,IBM,2013-05-18,130.000,C,0.0000,0.0000,0.0000,0.0000,0,40,71.7500,41,72.5000,202.1200,202.1300,38,71.9500,38,72.7000,202.3200,202.3300,0.0000,2,
IBM,2013-05-02,IBM,2013-05-18,130.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,402,0.0300,202.1200,202.1300,0,0.0000,238,0.0300,202.3200,202.3300,0.0000,30,
IBM,2013-05-02,IBM,2013-05-18,135.000,C,0.0000,0.0000,0.0000,0.0000,0,127,64.7000,81,68.6500,202.1200,202.1300,135,64.9000,65,68.8500,202.3200,202.3300,0.0000,0,
IBM,2013-05-02,IBM,2013-05-18,135.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,366,0.0300,202.1200,202.1300,0,0.0000,243,0.0300,202.3200,202.3300,0.0000,31,
IBM,2013-05-02,IBM,2013-05-18,140.000,C,0.0000,0.0000,0.0000,0.0000,0,179,59.7000,26,63.0500,202.1200,202.1300,143,59.9000,26,63.0500,202.3200,202.3300,0.0000,0,
IBM,2013-05-02,IBM,2013-05-18,140.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,238,0.0300,202.1200,202.1300,0,0.0000,185,0.0300,202.3200,202.3300,0.0000,65,
IBM,2013-05-02,IBM,2013-05-18,145.000,C,0.0000,0.0000,0.0000,0.0000,0,200,54.6500,26,58.0500,202.1200,202.1300,147,54.9000,26,58.0500,202.3200,202.3300,0.0000,10,
IBM,2013-05-02,IBM,2013-05-18,145.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,204,0.0300,202.1200,202.1300,0,0.0000,182,0.0300,202.3200,202.3300,0.0000,36,
IBM,2013-05-02,IBM,2013-05-18,150.000,C,51.7100,51.8900,51.7100,51.8900,9,40,51.7500,27,52.4500,202.1200,202.1300,38,51.9500,26,52.8500,202.3200,202.3300,51.7900,12,
IBM,2013-05-02,IBM,2013-05-18,150.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,280,0.0300,202.1200,202.1300,0,0.0000,250,0.0300,202.3200,202.3300,0.0000,196,
IBM,2013-05-02,IBM,2013-05-18,155.000,C,0.0000,0.0000,0.0000,0.0000,0,62,44.7000,26,48.0500,202.1200,202.1300,74,44.9500,26,48.0500,202.3200,202.3300,0.0000,10,
IBM,2013-05-02,IBM,2013-05-18,155.000,P,0.0100,0.0100,0.0100,0.0100,1,0,0.0000,256,0.0300,202.1200,202.1300,0,0.0000,248,0.0300,202.3200,202.3300,0.0100,116,
IBM,2013-05-02,IBM,2013-05-18,160.000,C,42.0000,42.0000,42.0000,42.0000,2,41,41.7500,50,42.4500,202.1200,202.1300,38,41.9500,52,42.6500,202.3200,202.3300,42.0000,11,
IBM,2013-05-02,IBM,2013-05-18,160.000,P,0.0100,0.0100,0.0100,0.0100,10,0,0.0000,136,0.0200,202.1200,202.1300,0,0.0000,134,0.0200,202.3200,202.3300,0.0100,163,
IBM,2013-05-02,IBM,2013-05-18,165.000,C,0.0000,0.0000,0.0000,0.0000,0,126,34.7000,14,38.3000,202.1200,202.1300,85,34.9000,12,38.3000,202.3200,202.3300,0.0000,1,
IBM,2013-05-02,IBM,2013-05-18,165.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,799,0.0500,202.1200,202.1300,0,0.0000,431,0.0500,202.3200,202.3300,0.0000,571,
IBM,2013-05-02,IBM,2013-05-18,170.000,C,0.0000,0.0000,0.0000,0.0000,0,79,29.7500,14,33.3000,202.1200,202.1300,62,29.9000,12,33.3000,202.3200,202.3300,0.0000,34,
IBM,2013-05-02,IBM,2013-05-18,170.000,P,0.0000,0.0000,0.0000,0.0000,0,212,0.0300,542,0.0500,202.1200,202.1300,200,0.0300,461,0.0500,202.3200,202.3300,0.0000,813,
IBM,2013-05-02,IBM,2013-05-18,175.000,C,0.0000,0.0000,0.0000,0.0000,0,42,26.7500,12,27.2500,202.1200,202.1300,38,26.9500,26,27.8000,202.3200,202.3300,0.0000,34,
IBM,2013-05-02,IBM,2013-05-18,175.000,P,0.0400,0.0400,0.0400,0.0400,6,159,0.0400,1756,0.0700,202.1200,202.1300,132,0.0400,1244,0.0700,202.3200,202.3300,0.0400,1578,
IBM,2013-05-02,IBM,2013-05-18,180.000,C,22.0000,22.0000,22.0000,22.0000,1,41,21.7500,28,22.5500,202.1200,202.1300,38,21.9500,72,22.6500,202.3200,202.3300,22.0000,151,
IBM,2013-05-02,IBM,2013-05-18,180.000,P,0.0900,0.0900,0.0500,0.0700,59,98,0.0600,463,0.0800,202.1200,202.1300,50,0.0600,323,0.0800,202.3200,202.3300,0.0698,4594,
IBM,2013-05-02,IBM,2013-05-18,185.000,C,15.5000,15.6700,15.5000,15.6700,4,315,17.0000,252,17.3000,202.1200,202.1300,52,17.1000,7,17.5000,202.3200,202.3300,15.6275,638,
IBM,2013-05-02,IBM,2013-05-18,185.000,P,0.1200,0.1600,0.0900,0.0900,215,90,0.1000,687,0.1300,202.1200,202.1300,55,0.1000,2100,0.1300,202.3200,202.3300,0.1302,3017,
IBM,2013-05-02,IBM,2013-05-18,190.000,C,10.4500,12.4000,10.4500,12.4000,60,189,12.0500,3,12.2000,202.1200,202.1300,168,12.2000,373,12.5500,202.3200,202.3300,11.0788,1668,
IBM,2013-05-02,IBM,2013-05-18,190.000,P,0.3900,0.4000,0.2500,0.2500,913,644,0.2600,268,0.2700,202.1200,202.1300,151,0.2300,220,0.2700,202.3200,202.3300,0.2759,11591,
IBM,2013-05-02,IBM,2013-05-18,195.000,C,5.4000,7.5000,5.4000,7.5000,143,386,7.2000,587,7.5000,202.1200,202.1300,98,7.4000,412,7.7000,202.3200,202.3300,6.4778,2971,
IBM,2013-05-02,IBM,2013-05-18,195.000,P,1.2100,1.2100,0.6500,0.6500,490,192,0.6700,48,0.6900,202.1200,202.1300,141,0.6100,14,0.6700,202.3200,202.3300,0.8234,4298,
IBM,2013-05-02,IBM,2013-05-18,200.000,C,2.7100,3.4000,2.0500,3.4000,1063,345,3.2000,399,3.3000,202.1200,202.1300,1,3.3500,332,3.4500,202.3200,202.3300,2.7797,3551,
IBM,2013-05-02,IBM,2013-05-18,200.000,P,3.1000,3.1000,1.8500,1.8500,1568,45,1.9400,163,1.9700,202.1200,202.1300,144,1.8000,43,1.9100,202.3200,202.3300,2.5003,4500,
IBM,2013-05-02,IBM,2013-05-18,205.000,C,0.7600,1.0200,0.6000,1.0200,1211,13,0.9700,108,0.9900,202.1200,202.1300,60,1.0000,52,1.0500,202.3200,202.3300,0.8343,3775,
IBM,2013-05-02,IBM,2013-05-18,205.000,P,6.1500,6.1500,4.6000,4.6000,171,30,4.7500,391,4.8500,202.1200,202.1300,409,4.5000,137,4.7000,202.3200,202.3300,4.8087,1883,
IBM,2013-05-02,IBM,2013-05-18,210.000,C,0.1900,0.2400,0.1600,0.2200,227,181,0.2100,25,0.2200,202.1200,202.1300,133,0.2200,296,0.2500,202.3200,202.3300,0.2025,5088,
IBM,2013-05-02,IBM,2013-05-18,210.000,P,9.4900,9.4900,8.7500,8.7500,29,166,8.9500,289,9.1500,202.1200,202.1300,351,8.6500,197,8.9500,202.3200,202.3300,9.1066,3031,
IBM,2013-05-02,IBM,2013-05-18,215.000,C,0.0500,0.0500,0.0400,0.0500,247,289,0.0400,6,0.0500,202.1200,202.1300,418,0.0400,123,0.0700,202.3200,202.3300,0.0489,4919,
IBM,2013-05-02,IBM,2013-05-18,215.000,P,14.2900,14.2900,14.2900,14.2900,2,148,13.8000,237,14.0000,202.1200,202.1300,179,13.5000,3,13.7500,202.3200,202.3300,14.2900,1082,
IBM,2013-05-02,IBM,2013-05-18,220.000,C,0.0200,0.0400,0.0100,0.0400,3,41,0.0100,2836,0.0200,202.1200,202.1300,43,0.0100,2836,0.0200,202.3200,202.3300,0.0233,8026,
IBM,2013-05-02,IBM,2013-05-18,220.000,P,0.0000,0.0000,0.0000,0.0000,0,40,18.7000,192,19.0000,202.1200,202.1300,178,18.4500,155,18.8000,202.3200,202.3300,0.0000,2341,
IBM,2013-05-02,IBM,2013-05-18,225.000,C,0.0300,0.0300,0.0300,0.0300,1,0,0.0000,3,0.0100,202.1200,202.1300,0,0.0000,3,0.0100,202.3200,202.3300,0.0300,1700,
IBM,2013-05-02,IBM,2013-05-18,225.000,P,0.0000,0.0000,0.0000,0.0000,0,75,22.8000,55,24.0500,202.1200,202.1300,21,22.8000,20,25.3500,202.3200,202.3300,0.0000,370,
IBM,2013-05-02,IBM,2013-05-18,230.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,131,0.0300,202.1200,202.1300,0,0.0000,110,0.0300,202.3200,202.3300,0.0000,2044,
IBM,2013-05-02,IBM,2013-05-18,230.000,P,0.0000,0.0000,0.0000,0.0000,0,51,28.6000,50,29.0500,202.1200,202.1300,17,28.3000,38,29.3000,202.3200,202.3300,0.0000,227,
IBM,2013-05-02,IBM,2013-05-18,235.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,132,0.0300,202.1200,202.1300,0,0.0000,93,0.0300,202.3200,202.3300,0.0000,582,
IBM,2013-05-02,IBM,2013-05-18,235.000,P,0.0000,0.0000,0.0000,0.0000,0,63,32.8000,44,34.1500,202.1200,202.1300,21,32.8000,42,35.4000,202.3200,202.3300,0.0000,213,
IBM,2013-05-02,IBM,2013-05-18,240.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,200,0.0300,202.1200,202.1300,0,0.0000,118,0.0300,202.3200,202.3300,0.0000,528,
IBM,2013-05-02,IBM,2013-05-18,240.000,P,0.0000,0.0000,0.0000,0.0000,0,37,37.6500,12,40.4000,202.1200,202.1300,2,36.8500,2,40.3500,202.3200,202.3300,0.0000,373,
IBM,2013-05-02,IBM,2013-05-18,245.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,221,0.0300,202.1200,202.1300,0,0.0000,142,0.0300,202.3200,202.3300,0.0000,0,
IBM,2013-05-02,IBM,2013-05-18,245.000,P,0.0000,0.0000,0.0000,0.0000,0,21,42.9500,67,45.8000,202.1200,202.1300,21,42.9500,55,45.8000,202.3200,202.3300,0.0000,0,
IBM,2013-05-02,IBM,2013-05-18,250.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,253,0.0300,202.1200,202.1300,0,0.0000,164,0.0300,202.3200,202.3300,0.0000,1,
IBM,2013-05-02,IBM,2013-05-18,250.000,P,0.0000,0.0000,0.0000,0.0000,0,63,47.8500,86,51.0000,202.1200,202.1300,26,47.8000,114,51.0000,202.3200,202.3300,0.0000,0,
IBM,2013-05-02,IBM,2013-05-18,255.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,181,0.0300,202.1200,202.1300,0,0.0000,122,0.0300,202.3200,202.3300,0.0000,2,
IBM,2013-05-02,IBM,2013-05-18,255.000,P,0.0000,0.0000,0.0000,0.0000,0,63,52.6500,74,55.4500,202.1200,202.1300,10,51.9500,42,55.4500,202.3200,202.3300,0.0000,0,
IBM,2013-05-02,IBM,2013-05-18,260.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,296,0.0300,202.1200,202.1300,0,0.0000,208,0.0300,202.3200,202.3300,0.0000,0,
IBM,2013-05-02,IBM,2013-05-18,260.000,P,0.0000,0.0000,0.0000,0.0000,0,89,57.8500,86,61.0000,202.1200,202.1300,21,57.4000,114,61.0000,202.3200,202.3300,0.0000,0,
IBM,2013-05-02,IBM,2013-05-18,265.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,304,0.0300,202.1200,202.1300,0,0.0000,229,0.0300,202.3200,202.3300,0.0000,0,
IBM,2013-05-02,IBM,2013-05-18,265.000,P,0.0000,0.0000,0.0000,0.0000,0,63,62.8500,86,66.0000,202.1200,202.1300,21,62.8000,40,65.2500,202.3200,202.3300,0.0000,0,
IBM,2013-05-02,IBM,2013-05-18,270.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,333,0.0300,202.1200,202.1300,0,0.0000,249,0.0300,202.3200,202.3300,0.0000,0,
IBM,2013-05-02,IBM,2013-05-18,270.000,P,0.0000,0.0000,0.0000,0.0000,0,26,68.1000,86,71.0000,202.1200,202.1300,26,68.1000,45,70.9500,202.3200,202.3300,0.0000,0,
IBM,2013-05-02,IBM,2013-05-18,275.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,351,0.0300,202.1200,202.1300,0,0.0000,241,0.0300,202.3200,202.3300,0.0000,0,
IBM,2013-05-02,IBM,2013-05-18,275.000,P,0.0000,0.0000,0.0000,0.0000,0,43,72.6500,88,76.0000,202.1200,202.1300,44,72.3500,136,75.9500,202.3200,202.3300,0.0000,0,
IBM,2013-05-02,IBM,2013-05-18,280.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,352,0.0300,202.1200,202.1300,0,0.0000,245,0.0300,202.3200,202.3300,0.0000,0,
IBM,2013-05-02,IBM,2013-05-18,280.000,P,0.0000,0.0000,0.0000,0.0000,0,20,77.6000,78,80.5000,202.1200,202.1300,22,76.9000,64,80.5000,202.3200,202.3300,0.0000,0,
IBM,2013-05-02,IBM,2013-05-18,285.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,393,0.0300,202.1200,202.1300,0,0.0000,241,0.0300,202.3200,202.3300,0.0000,0,
IBM,2013-05-02,IBM,2013-05-18,285.000,P,0.0000,0.0000,0.0000,0.0000,0,89,82.7500,86,86.0000,202.1200,202.1300,21,82.3500,68,85.5000,202.3200,202.3300,0.0000,0,
IBM,2013-05-02,IBM,2013-05-18,290.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,400,0.0300,202.1200,202.1300,0,0.0000,235,0.0300,202.3200,202.3300,0.0000,0,
IBM,2013-05-02,IBM,2013-05-18,290.000,P,0.0000,0.0000,0.0000,0.0000,0,63,87.8000,54,90.9500,202.1200,202.1300,21,87.6500,42,90.9500,202.3200,202.3300,0.0000,0,
IBM,2013-05-02,IBM,2013-05-18,295.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,400,0.0300,202.1200,202.1300,0,0.0000,238,0.0300,202.3200,202.3300,0.0000,0,
IBM,2013-05-02,IBM,2013-05-18,295.000,P,0.0000,0.0000,0.0000,0.0000,0,63,92.6500,88,96.0000,202.1200,202.1300,21,92.6500,116,96.0000,202.3200,202.3300,0.0000,0,
IBM,2013-05-02,IBM,2013-05-18,300.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,393,0.0300,202.1200,202.1300,0,0.0000,241,0.0300,202.3200,202.3300,0.0000,0,
IBM,2013-05-02,IBM,2013-05-18,300.000,P,0.0000,0.0000,0.0000,0.0000,0,43,97.6500,88,101.0000,202.1200,202.1300,21,97.5000,159,100.9500,202.3200,202.3300,0.0000,0,
IBM,2013-05-02,IBM,2013-05-18,305.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,407,0.0300,202.1200,202.1300,0,0.0000,235,0.0300,202.3200,202.3300,0.0000,0,
IBM,2013-05-02,IBM,2013-05-18,305.000,P,0.0000,0.0000,0.0000,0.0000,0,20,102.2500,44,105.4500,202.1200,202.1300,97,101.9000,44,105.4500,202.3200,202.3300,0.0000,0,
IBM,2013-05-02,IBM,2013-05-18,310.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,402,0.0300,202.1200,202.1300,0,0.0000,235,0.0300,202.3200,202.3300,0.0000,0,
IBM,2013-05-02,IBM,2013-05-18,310.000,P,0.0000,0.0000,0.0000,0.0000,0,12,107.2500,86,111.0000,202.1200,202.1300,10,106.9500,114,111.0000,202.3200,202.3300,0.0000,0,
IBM,2013-05-02,IBM,2013-05-18,315.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,400,0.0300,202.1200,202.1300,0,0.0000,235,0.0300,202.3200,202.3300,0.0000,0,
IBM,2013-05-02,IBM,2013-05-18,315.000,P,0.0000,0.0000,0.0000,0.0000,0,26,112.5000,86,116.0000,202.1200,202.1300,26,112.5000,103,116.0000,202.3200,202.3300,0.0000,0,
IBM,2013-05-02,IBM,2013-05-18,320.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,402,0.0300,202.1200,202.1300,0,0.0000,235,0.0300,202.3200,202.3300,0.0000,0,
IBM,2013-05-02,IBM,2013-05-18,320.000,P,0.0000,0.0000,0.0000,0.0000,0,26,117.8500,55,120.4500,202.1200,202.1300,21,117.7500,2,120.3000,202.3200,202.3300,0.0000,0,
IBM,2013-05-02,IBM,2013-05-24,155.000,C,0.0000,0.0000,0.0000,0.0000,0,126,44.7000,26,48.0500,202.1200,202.1300,96,44.9000,26,48.0500,202.3200,202.3300,0.0000,0,
IBM,2013-05-02,IBM,2013-05-24,155.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,578,0.0500,202.1200,202.1300,0,0.0000,454,0.0500,202.3200,202.3300,0.0000,5,
IBM,2013-05-02,IBM,2013-05-24,160.000,C,0.0000,0.0000,0.0000,0.0000,0,168,39.7500,26,43.0500,202.1200,202.1300,96,39.9000,26,43.0500,202.3200,202.3300,0.0000,0,
IBM,2013-05-02,IBM,2013-05-24,160.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,975,0.0600,202.1200,202.1300,0,0.0000,670,0.0600,202.3200,202.3300,0.0000,0,
IBM,2013-05-02,IBM,2013-05-24,165.000,C,0.0000,0.0000,0.0000,0.0000,0,130,34.7000,27,38.0500,202.1200,202.1300,64,34.9500,26,38.0500,202.3200,202.3300,0.0000,0,
IBM,2013-05-02,IBM,2013-05-24,165.000,P,0.0000,0.0000,0.0000,0.0000,0,96,0.0100,393,0.0600,202.1200,202.1300,74,0.0100,333,0.0600,202.3200,202.3300,0.0000,2,
IBM,2013-05-02,IBM,2013-05-24,170.000,C,0.0000,0.0000,0.0000,0.0000,0,132,29.7000,14,33.3000,202.1200,202.1300,91,29.9000,12,33.3000,202.3200,202.3300,0.0000,0,
IBM,2013-05-02,IBM,2013-05-24,170.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,2106,0.1000,202.1200,202.1300,0,0.0000,892,0.1000,202.3200,202.3300,0.0000,16,
IBM,2013-05-02,IBM,2013-05-24,175.000,C,0.0000,0.0000,0.0000,0.0000,0,120,24.7000,21,28.2000,202.1200,202.1300,62,24.9500,21,28.2000,202.3200,202.3300,0.0000,0,
IBM,2013-05-02,IBM,2013-05-24,175.000,P,0.0000,0.0000,0.0000,0.0000,0,117,0.0500,2898,0.1900,202.1200,202.1300,240,0.0500,1296,0.1700,202.3200,202.3300,0.0000,100,
IBM,2013-05-02,IBM,2013-05-24,180.000,C,0.0000,0.0000,0.0000,0.0000,0,40,21.8000,186,22.3000,202.1200,202.1300,38,22.0500,147,22.5000,202.3200,202.3300,0.0000,24,
IBM,2013-05-02,IBM,2013-05-24,180.000,P,0.0000,0.0000,0.0000,0.0000,0,462,0.0800,3580,0.2400,202.1200,202.1300,317,0.0800,2899,0.2400,202.3200,202.3300,0.0000,300,
IBM,2013-05-02,IBM,2013-05-24,185.000,C,0.0000,0.0000,0.0000,0.0000,0,319,17.0000,226,17.3000,202.1200,202.1300,41,17.2500,21,17.5000,202.3200,202.3300,0.0000,29,
IBM,2013-05-02,IBM,2013-05-24,185.000,P,0.2900,0.2900,0.2300,0.2500,18,219,0.1700,404,0.2300,202.1200,202.1300,201,0.1700,366,0.2200,202.3200,202.3300,0.2600,180,
