underlying_symbol,quote_date,root,expiration,strike,option_type,open,high,low,close,trade_volume,bid_size_1545,bid_1545,ask_size_1545,ask_1545,underlying_bid_1545,underlying_ask_1545,bid_size_eod,bid_eod,ask_size_eod,ask_eod,underlying_bid_eod,underlying_ask_eod,vwap,open_interest,delivery_code
IBM,2013-04-26,IBM,2013-05-10,220.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,106,0.0300,194.3900,194.4200,0,0.0000,59,0.0300,194.3100,194.3200,0.0000,452,
IBM,2013-04-26,IBM,2013-05-10,220.000,P,0.0000,0.0000,0.0000,0.0000,0,27,26.0000,41,26.9000,194.3900,194.4200,21,25.8500,37,28.1500,194.3100,194.3200,0.0000,13,
IBM,2013-04-26,IBM,2013-05-10,225.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,195,0.0300,194.3900,194.4200,0,0.0000,87,0.0300,194.3100,194.3200,0.0000,168,
IBM,2013-04-26,IBM,2013-05-10,225.000,P,0.0000,0.0000,0.0000,0.0000,0,2,29.9500,21,33.0500,194.3900,194.4200,2,29.9500,30,33.2000,194.3100,194.3200,0.0000,8,
IBM,2013-04-26,IBM,2013-05-10,230.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,238,0.0300,194.3900,194.4200,0,0.0000,80,0.0300,194.3100,194.3200,0.0000,11,
IBM,2013-04-26,IBM,2013-05-10,230.000,P,0.0000,0.0000,0.0000,0.0000,0,37,35.0000,48,38.0000,194.3900,194.4200,21,35.0000,10,38.2000,194.3100,194.3200,0.0000,0,
IBM,2013-04-26,IBM,2013-05-10,240.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,258,0.0300,194.3900,194.4200,0,0.0000,122,0.0300,194.3100,194.3200,0.0000,0,
IBM,2013-04-26,IBM,2013-05-10,240.000,P,0.0000,0.0000,0.0000,0.0000,0,41,46.0000,41,46.9000,194.3900,194.4200,30,44.9000,30,48.2000,194.3100,194.3200,0.0000,1,
IBM,2013-04-26,IBM,2013-05-10,250.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,317,0.0300,194.3900,194.4200,0,0.0000,150,0.0300,194.3100,194.3200,0.0000,0,
IBM,2013-04-26,IBM,2013-05-10,250.000,P,0.0000,0.0000,0.0000,0.0000,0,37,55.0000,53,58.0500,194.3900,194.4200,21,55.0000,1,58.1500,194.3100,194.3200,0.0000,0,
IBM,2013-04-26,IBM,2013-05-10,260.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,410,0.0300,194.3900,194.4200,0,0.0000,250,0.0300,194.3100,194.3200,0.0000,0,
IBM,2013-04-26,IBM,2013-05-10,260.000,P,0.0000,0.0000,0.0000,0.0000,0,37,64.8500,47,68.0000,194.3900,194.4200,41,64.8500,30,68.2000,194.3100,194.3200,0.0000,0,
IBM,2013-04-26,IBM,2013-05-10,270.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,565,0.0300,194.3900,194.4200,0,0.0000,365,0.0300,194.3100,194.3200,0.0000,0,
IBM,2013-04-26,IBM,2013-05-10,270.000,P,0.0000,0.0000,0.0000,0.0000,0,37,74.9000,49,78.0000,194.3900,194.4200,22,74.9000,30,78.2000,194.3100,194.3200,0.0000,0,
IBM,2013-04-26,IBM,2013-05-18,110.000,C,0.0000,0.0000,0.0000,0.0000,0,73,82.7500,49,86.0000,194.3900,194.4200,30,82.7000,21,86.0000,194.3100,194.3200,0.0000,0,
IBM,2013-04-26,IBM,2013-05-18,110.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,1322,0.0300,194.3900,194.4200,0,0.0000,990,0.0300,194.3100,194.3200,0.0000,10,
IBM,2013-04-26,IBM,2013-05-18,115.000,C,0.0000,0.0000,0.0000,0.0000,0,71,77.8500,26,79.7500,194.3900,194.4200,1,77.7500,43,80.3000,194.3100,194.3200,0.0000,0,
IBM,2013-04-26,IBM,2013-05-18,115.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,1259,0.0300,194.3900,194.4200,0,0.0000,1162,0.0300,194.3100,194.3200,0.0000,0,
IBM,2013-04-26,IBM,2013-05-18,120.000,C,0.0000,0.0000,0.0000,0.0000,0,75,72.6500,23,76.0000,194.3900,194.4200,20,72.6500,42,76.0500,194.3100,194.3200,0.0000,0,
IBM,2013-04-26,IBM,2013-05-18,120.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,1195,0.0300,194.3900,194.4200,0,0.0000,795,0.0300,194.3100,194.3200,0.0000,1,
IBM,2013-04-26,IBM,2013-05-18,125.000,C,0.0000,0.0000,0.0000,0.0000,0,184,67.1500,27,69.7500,194.3900,194.4200,2,67.1500,10,71.0500,194.3100,194.3200,0.0000,0,
IBM,2013-04-26,IBM,2013-05-18,125.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,1261,0.0300,194.3900,194.4200,0,0.0000,1123,0.0300,194.3100,194.3200,0.0000,12,
IBM,2013-04-26,IBM,2013-05-18,130.000,C,0.0000,0.0000,0.0000,0.0000,0,41,64.1500,29,64.9000,194.3900,194.4200,53,62.7000,23,66.0000,194.3100,194.3200,0.0000,2,
IBM,2013-04-26,IBM,2013-05-18,130.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,1450,0.0300,194.3900,194.4200,0,0.0000,1082,0.0300,194.3100,194.3200,0.0000,30,
IBM,2013-04-26,IBM,2013-05-18,135.000,C,0.0000,0.0000,0.0000,0.0000,0,1,57.8500,29,59.7500,194.3900,194.4200,20,57.6500,21,60.2500,194.3100,194.3200,0.0000,0,
IBM,2013-04-26,IBM,2013-05-18,135.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,914,0.0300,194.3900,194.4200,0,0.0000,1148,0.0300,194.3100,194.3200,0.0000,31,
IBM,2013-04-26,IBM,2013-05-18,140.000,C,0.0000,0.0000,0.0000,0.0000,0,1,52.8500,30,54.7500,194.3900,194.4200,20,52.6500,21,55.8500,194.3100,194.3200,0.0000,0,
IBM,2013-04-26,IBM,2013-05-18,140.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,1686,0.0400,194.3900,194.4200,0,0.0000,1408,0.0400,194.3100,194.3200,0.0000,65,
IBM,2013-04-26,IBM,2013-05-18,145.000,C,0.0000,0.0000,0.0000,0.0000,0,74,47.1500,32,49.7500,194.3900,194.4200,20,47.1500,21,50.2500,194.3100,194.3200,0.0000,10,
IBM,2013-04-26,IBM,2013-05-18,145.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,1752,0.0400,194.3900,194.4200,0,0.0000,1424,0.0400,194.3100,194.3200,0.0000,36,
IBM,2013-04-26,IBM,2013-05-18,150.000,C,0.0000,0.0000,0.0000,0.0000,0,1,42.8500,34,44.7500,194.3900,194.4200,10,42.7000,21,45.5500,194.3100,194.3200,0.0000,12,
IBM,2013-04-26,IBM,2013-05-18,150.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,2454,0.0500,194.3900,194.4200,0,0.0000,1874,0.0500,194.3100,194.3200,0.0000,196,
IBM,2013-04-26,IBM,2013-05-18,155.000,C,0.0000,0.0000,0.0000,0.0000,0,41,39.1500,41,40.0500,194.3900,194.4200,10,37.7000,43,40.1000,194.3100,194.3200,0.0000,10,
IBM,2013-04-26,IBM,2013-05-18,155.000,P,0.0000,0.0000,0.0000,0.0000,0,382,0.0100,424,0.0500,194.3900,194.4200,682,0.0100,338,0.0500,194.3100,194.3200,0.0000,114,
IBM,2013-04-26,IBM,2013-05-18,160.000,C,0.0000,0.0000,0.0000,0.0000,0,42,34.1500,74,34.7500,194.3900,194.4200,21,32.8500,22,35.1000,194.3100,194.3200,0.0000,11,
IBM,2013-04-26,IBM,2013-05-18,160.000,P,0.0500,0.0500,0.0500,0.0500,4,456,0.0200,681,0.0600,194.3900,194.4200,573,0.0200,344,0.0600,194.3100,194.3200,0.0500,165,
IBM,2013-04-26,IBM,2013-05-18,165.000,C,0.0000,0.0000,0.0000,0.0000,0,38,27.9500,39,29.7500,194.3900,194.4200,26,27.8000,42,31.0500,194.3100,194.3200,0.0000,1,
IBM,2013-04-26,IBM,2013-05-18,165.000,P,0.0000,0.0000,0.0000,0.0000,0,411,0.0400,664,0.0800,194.3900,194.4200,482,0.0400,443,0.0800,194.3100,194.3200,0.0000,571,
IBM,2013-04-26,IBM,2013-05-18,170.000,C,0.0000,0.0000,0.0000,0.0000,0,300,22.8000,235,24.7500,194.3900,194.4200,204,22.8000,173,24.7500,194.3100,194.3200,0.0000,34,
IBM,2013-04-26,IBM,2013-05-18,170.000,P,0.0900,0.1000,0.0700,0.0700,85,113,0.0700,443,0.1000,194.3900,194.4200,10,0.0900,144,0.1000,194.3100,194.3200,0.0882,777,
IBM,2013-04-26,IBM,2013-05-18,175.000,C,0.0000,0.0000,0.0000,0.0000,0,273,19.3500,417,19.6000,194.3900,194.4200,287,19.1500,207,19.7500,194.3100,194.3200,0.0000,14,
IBM,2013-04-26,IBM,2013-05-18,175.000,P,0.1100,0.1700,0.1100,0.1400,905,388,0.1200,828,0.1500,194.3900,194.4200,1,0.1400,282,0.1500,194.3100,194.3200,0.1601,983,
IBM,2013-04-26,IBM,2013-05-18,180.000,C,14.2900,14.2900,14.2900,14.2900,10,211,14.4000,486,14.6500,194.3900,194.4200,261,14.2500,236,14.7500,194.3100,194.3200,14.2900,127,
IBM,2013-04-26,IBM,2013-05-18,180.000,P,0.2800,0.3100,0.2300,0.2400,1358,438,0.2200,168,0.2500,194.3900,194.4200,432,0.2100,210,0.2600,194.3100,194.3200,0.2916,3711,
IBM,2013-04-26,IBM,2013-05-18,185.000,C,9.7200,9.7500,8.9000,9.7500,65,327,9.5000,371,9.7500,194.3900,194.4200,331,9.3500,243,9.8000,194.3100,194.3200,9.3365,694,
IBM,2013-04-26,IBM,2013-05-18,185.000,P,0.6100,0.7200,0.5000,0.5000,451,221,0.5000,2,0.5300,194.3900,194.4200,75,0.5000,47,0.5400,194.3100,194.3200,0.6010,3107,
IBM,2013-04-26,IBM,2013-05-18,190.000,C,5.0000,5.4500,4.3900,5.2500,215,396,5.1000,31,5.2500,194.3900,194.4200,206,5.0500,252,5.3500,194.3100,194.3200,4.9831,2146,
IBM,2013-04-26,IBM,2013-05-18,190.000,P,1.6200,1.7700,1.3000,1.3200,8455,22,1.3400,2,1.3600,194.3900,194.4200,13,1.3600,88,1.3900,194.3100,194.3200,1.6467,4419,
IBM,2013-04-26,IBM,2013-05-18,195.000,C,2.1000,2.2900,1.6300,2.0700,921,1,2.0200,87,2.0500,194.3900,194.4200,148,1.9500,66,2.0100,194.3100,194.3200,1.9775,3920,
IBM,2013-04-26,IBM,2013-05-18,195.000,P,3.7000,4.1500,3.3200,3.4000,1072,150,3.4000,246,3.5000,194.3900,194.4200,276,3.4000,116,3.5500,194.3100,194.3200,3.9344,4108,
IBM,2013-04-26,IBM,2013-05-18,200.000,C,0.6900,0.7000,0.4800,0.6200,377,48,0.5900,171,0.6200,194.3900,194.4200,154,0.5700,21,0.6000,194.3100,194.3200,0.5926,4713,
IBM,2013-04-26,IBM,2013-05-18,200.000,P,7.0000,8.0000,6.9700,7.0900,310,253,7.0000,444,7.2000,194.3900,194.4200,277,6.9500,224,7.2500,194.3100,194.3200,7.6469,3279,
IBM,2013-04-26,IBM,2013-05-18,205.000,C,0.1800,0.1900,0.1300,0.1700,165,239,0.1600,333,0.1900,194.3900,194.4200,214,0.1500,231,0.1900,194.3100,194.3200,0.1755,3046,
IBM,2013-04-26,IBM,2013-05-18,205.000,P,12.2100,12.5000,11.6700,11.6700,4,348,11.5500,321,11.8000,194.3900,194.4200,223,11.5000,109,11.8500,194.3100,194.3200,12.0125,2151,
IBM,2013-04-26,IBM,2013-05-18,210.000,C,0.0700,0.0700,0.0400,0.0500,90,257,0.0400,66,0.0700,194.3900,194.4200,188,0.0400,42,0.0700,194.3100,194.3200,0.0494,4606,
IBM,2013-04-26,IBM,2013-05-18,210.000,P,17.5000,17.5000,16.5000,16.5000,96,228,16.4500,321,16.7000,194.3900,194.4200,238,16.3000,402,17.1000,194.3100,194.3200,16.5831,3056,
IBM,2013-04-26,IBM,2013-05-18,215.000,C,0.0200,0.0300,0.0200,0.0300,50,152,0.0200,33,0.0300,194.3900,194.4200,112,0.0200,41,0.0300,194.3100,194.3200,0.0204,5445,
IBM,2013-04-26,IBM,2013-05-18,215.000,P,0.0000,0.0000,0.0000,0.0000,0,39,21.2500,314,21.7000,194.3900,194.4200,176,21.2000,144,21.7500,194.3100,194.3200,0.0000,1083,
IBM,2013-04-26,IBM,2013-05-18,220.000,C,0.0200,0.0300,0.0200,0.0300,100,27,0.0100,260,0.0300,194.3900,194.4200,5,0.0200,243,0.0300,194.3100,194.3200,0.0285,8165,
IBM,2013-04-26,IBM,2013-05-18,220.000,P,0.0000,0.0000,0.0000,0.0000,0,43,26.1000,84,26.8000,194.3900,194.4200,21,26.0000,31,28.2500,194.3100,194.3200,0.0000,2341,
IBM,2013-04-26,IBM,2013-05-18,225.000,C,0.0200,0.0300,0.0200,0.0300,2,0,0.0000,73,0.0300,194.3900,194.4200,0,0.0000,52,0.0300,194.3100,194.3200,0.0250,1702,
IBM,2013-04-26,IBM,2013-05-18,225.000,P,0.0000,0.0000,0.0000,0.0000,0,42,31.0500,77,31.7500,194.3900,194.4200,20,29.9500,34,33.1500,194.3100,194.3200,0.0000,370,
IBM,2013-04-26,IBM,2013-05-18,230.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,192,0.0200,194.3900,194.4200,0,0.0000,186,0.0200,194.3100,194.3200,0.0000,2054,
IBM,2013-04-26,IBM,2013-05-18,230.000,P,0.0000,0.0000,0.0000,0.0000,0,41,36.0500,47,36.7500,194.3900,194.4200,2,36.3500,10,38.2000,194.3100,194.3200,0.0000,224,
IBM,2013-04-26,IBM,2013-05-18,235.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,353,0.0300,194.3900,194.4200,0,0.0000,181,0.0300,194.3100,194.3200,0.0000,582,
IBM,2013-04-26,IBM,2013-05-18,235.000,P,0.0000,0.0000,0.0000,0.0000,0,37,39.9500,30,41.8000,194.3900,194.4200,21,39.9500,90,42.9500,194.3100,194.3200,0.0000,213,
IBM,2013-04-26,IBM,2013-05-18,240.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,363,0.0300,194.3900,194.4200,0,0.0000,181,0.0300,194.3100,194.3200,0.0000,528,
IBM,2013-04-26,IBM,2013-05-18,240.000,P,0.0000,0.0000,0.0000,0.0000,0,47,44.7500,22,48.0000,194.3900,194.4200,41,44.7500,20,48.2000,194.3100,194.3200,0.0000,373,
IBM,2013-04-26,IBM,2013-05-18,245.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,352,0.0300,194.3900,194.4200,0,0.0000,178,0.0300,194.3100,194.3200,0.0000,0,
IBM,2013-04-26,IBM,2013-05-18,245.000,P,0.0000,0.0000,0.0000,0.0000,0,11,49.6500,24,53.0000,194.3900,194.4200,20,49.6000,30,53.2000,194.3100,194.3200,0.0000,0,
IBM,2013-04-26,IBM,2013-05-18,250.000,C,0.0100,0.0100,0.0100,0.0100,1,0,0.0000,362,0.0300,194.3900,194.4200,0,0.0000,178,0.0300,194.3100,194.3200,0.0100,1,
IBM,2013-04-26,IBM,2013-05-18,250.000,P,0.0000,0.0000,0.0000,0.0000,0,59,54.6500,23,58.0000,194.3900,194.4200,20,54.6500,30,58.2000,194.3100,194.3200,0.0000,0,
IBM,2013-04-26,IBM,2013-05-18,255.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,221,0.0300,194.3900,194.4200,0,0.0000,141,0.0300,194.3100,194.3200,0.0000,2,
IBM,2013-04-26,IBM,2013-05-18,255.000,P,0.0000,0.0000,0.0000,0.0000,0,36,59.7000,33,61.8500,194.3900,194.4200,20,59.6500,30,63.2000,194.3100,194.3200,0.0000,0,
IBM,2013-04-26,IBM,2013-05-18,260.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,363,0.0300,194.3900,194.4200,0,0.0000,178,0.0300,194.3100,194.3200,0.0000,0,
IBM,2013-04-26,IBM,2013-05-18,260.000,P,0.0000,0.0000,0.0000,0.0000,0,59,64.7500,44,68.0000,194.3900,194.4200,2,64.9000,30,68.2000,194.3100,194.3200,0.0000,0,
IBM,2013-04-26,IBM,2013-05-18,265.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,357,0.0300,194.3900,194.4200,0,0.0000,188,0.0300,194.3100,194.3200,0.0000,0,
IBM,2013-04-26,IBM,2013-05-18,265.000,P,0.0000,0.0000,0.0000,0.0000,0,37,70.0500,21,73.0000,194.3900,194.4200,21,70.0500,1,73.1500,194.3100,194.3200,0.0000,0,
IBM,2013-04-26,IBM,2013-05-18,270.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,370,0.0300,194.3900,194.4200,0,0.0000,187,0.0300,194.3100,194.3200,0.0000,0,
IBM,2013-04-26,IBM,2013-05-18,270.000,P,0.0000,0.0000,0.0000,0.0000,0,59,75.0500,41,78.0000,194.3900,194.4200,43,75.0500,1,78.1500,194.3100,194.3200,0.0000,0,
IBM,2013-04-26,IBM,2013-05-18,275.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,375,0.0300,194.3900,194.4200,0,0.0000,202,0.0300,194.3100,194.3200,0.0000,0,
IBM,2013-04-26,IBM,2013-05-18,275.000,P,0.0000,0.0000,0.0000,0.0000,0,37,79.8500,66,83.0000,194.3900,194.4200,2,79.9000,30,83.2000,194.3100,194.3200,0.0000,0,
IBM,2013-04-26,IBM,2013-05-18,280.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,373,0.0300,194.3900,194.4200,0,0.0000,190,0.0300,194.3100,194.3200,0.0000,0,
IBM,2013-04-26,IBM,2013-05-18,280.000,P,0.0000,0.0000,0.0000,0.0000,0,106,84.7500,46,88.0000,194.3900,194.4200,41,84.7500,30,88.2000,194.3100,194.3200,0.0000,0,
IBM,2013-04-26,IBM,2013-05-18,285.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,402,0.0300,194.3900,194.4200,0,0.0000,218,0.0300,194.3100,194.3200,0.0000,0,
IBM,2013-04-26,IBM,2013-05-18,285.000,P,0.0000,0.0000,0.0000,0.0000,0,37,90.0000,48,93.0000,194.3900,194.4200,21,90.0000,1,93.1500,194.3100,194.3200,0.0000,0,
IBM,2013-04-26,IBM,2013-05-18,290.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,391,0.0300,194.3900,194.4200,0,0.0000,217,0.0300,194.3100,194.3200,0.0000,0,
IBM,2013-04-26,IBM,2013-05-18,290.000,P,0.0000,0.0000,0.0000,0.0000,0,2,94.9000,21,98.0000,194.3900,194.4200,2,94.9000,50,98.2000,194.3100,194.3200,0.0000,0,
IBM,2013-04-26,IBM,2013-05-18,295.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,412,0.0300,194.3900,194.4200,0,0.0000,218,0.0300,194.3100,194.3200,0.0000,0,
IBM,2013-04-26,IBM,2013-05-18,295.000,P,0.0000,0.0000,0.0000,0.0000,0,32,99.6500,48,103.0000,194.3900,194.4200,53,99.6000,50,103.2000,194.3100,194.3200,0.0000,0,
IBM,2013-04-26,IBM,2013-05-18,300.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,472,0.0300,194.3900,194.4200,0,0.0000,277,0.0300,194.3100,194.3200,0.0000,0,
IBM,2013-04-26,IBM,2013-05-18,300.000,P,0.0000,0.0000,0.0000,0.0000,0,153,104.7500,71,108.0000,194.3900,194.4200,41,104.7500,20,108.2000,194.3100,194.3200,0.0000,0,
IBM,2013-04-26,IBM,2013-05-18,305.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,465,0.0300,194.3900,194.4200,0,0.0000,293,0.0300,194.3100,194.3200,0.0000,0,
IBM,2013-04-26,IBM,2013-05-18,305.000,P,0.0000,0.0000,0.0000,0.0000,0,153,109.7500,46,113.0000,194.3900,194.4200,41,109.7500,50,113.2000,194.3100,194.3200,0.0000,0,
IBM,2013-04-26,IBM,2013-05-18,310.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,509,0.0300,194.3900,194.4200,0,0.0000,324,0.0300,194.3100,194.3200,0.0000,0,
IBM,2013-04-26,IBM,2013-05-18,310.000,P,0.0000,0.0000,0.0000,0.0000,0,37,114.9000,46,118.0000,194.3900,194.4200,21,114.9000,50,118.2000,194.3100,194.3200,0.0000,0,
IBM,2013-04-26,IBM,2013-05-18,315.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,566,0.0300,194.3900,194.4200,0,0.0000,377,0.0300,194.3100,194.3200,0.0000,0,
IBM,2013-04-26,IBM,2013-05-18,315.000,P,0.0000,0.0000,0.0000,0.0000,0,11,119.6500,29,123.0000,194.3900,194.4200,42,119.6000,10,123.1500,194.3100,194.3200,0.0000,0,
IBM,2013-04-26,IBM,2013-05-18,320.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,586,0.0300,194.3900,194.4200,0,0.0000,388,0.0300,194.3100,194.3200,0.0000,0,
IBM,2013-04-26,IBM,2013-05-18,320.000,P,0.0000,0.0000,0.0000,0.0000,0,3,124.9000,53,128.0500,194.3900,194.4200,20,124.8500,10,128.1500,194.3100,194.3200,0.0000,0,
IBM,2013-04-26,IBM,2013-05-24,155.000,C,0.0000,0.0000,0.0000,0.0000,0,75,37.8500,23,41.0000,194.3900,194.4200,1,37.7500,1,40.9500,194.3100,194.3200,0.0000,0,
IBM,2013-04-26,IBM,2013-05-24,155.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,2100,0.0600,194.3900,194.4200,0,0.0000,1900,0.0600,194.3100,194.3200,0.0000,5,
IBM,2013-04-26,IBM,2013-05-24,160.000,C,0.0000,0.0000,0.0000,0.0000,0,111,32.1500,24,36.0000,194.3900,194.4200,20,32.1500,20,36.0500,194.3100,194.3200,0.0000,0,
IBM,2013-04-26,IBM,2013-05-24,160.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,2755,0.0900,194.3900,194.4200,0,0.0000,2231,0.0900,194.3100,194.3200,0.0000,0,
IBM,2013-04-26,IBM,2013-05-24,165.000,C,0.0000,0.0000,0.0000,0.0000,0,38,27.9500,24,31.0000,194.3900,194.4200,20,27.7500,82,31.0500,194.3100,194.3200,0.0000,0,
IBM,2013-04-26,IBM,2013-05-24,165.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,2740,0.1700,194.3900,194.4200,0,0.0000,2380,0.1700,194.3100,194.3200,0.0000,2,
IBM,2013-04-26,IBM,2013-05-24,170.000,C,0.0000,0.0000,0.0000,0.0000,0,268,22.7500,214,24.6500,194.3900,194.4200,176,22.7500,164,24.7000,194.3100,194.3200,0.0000,0,
IBM,2013-04-26,IBM,2013-05-24,170.000,P,0.0000,0.0000,0.0000,0.0000,0,935,0.0700,3425,0.2200,194.3900,194.4200,898,0.0700,2758,0.2200,194.3100,194.3200,0.0000,16,
IBM,2013-04-26,IBM,2013-05-24,175.000,C,0.0000,0.0000,0.0000,0.0000,0,290,17.9500,214,19.6500,194.3900,194.4200,189,17.9500,197,20.2000,194.3100,194.3200,0.0000,0,
IBM,2013-04-26,IBM,2013-05-24,175.000,P,0.0000,0.0000,0.0000,0.0000,0,809,0.1500,1220,0.2800,194.3900,194.4200,859,0.1500,1270,0.2800,194.3100,194.3200,0.0000,104,
IBM,2013-04-26,IBM,2013-05-24,180.000,C,13.9000,13.9000,13.9000,13.9000,1,309,14.3500,146,14.6000,194.3900,194.4200,147,14.3000,214,14.8000,194.3100,194.3200,13.9000,5,
IBM,2013-04-26,IBM,2013-05-24,180.000,P,0.4100,0.4200,0.4100,0.4200,6,432,0.3200,225,0.3700,194.3900,194.4200,405,0.3200,324,0.3800,194.3100,194.3200,0.4133,299,
IBM,2013-04-26,IBM,2013-05-24,185.000,C,0.0000,0.0000,0.0000,0.0000,0,556,9.5500,537,9.8500,194.3900,194.4200,206,9.5000,530,9.9500,194.3100,194.3200,0.0000,21,
IBM,2013-04-26,IBM,2013-05-24,185.000,P,0.9000,0.9000,0.8400,0.8400,21,5,0.7300,216,0.7700,194.3900,194.4200,114,0.7200,199,0.7700,194.3100,194.3200,0.8829,187,
IBM,2013-04-26,IBM,2013-05-24,190.000,C,5.1000,5.1000,4.9500,5.0000,20,437,5.3000,327,5.5000,194.3900,194.4200,275,5.2500,261,5.4500,194.3100,194.3200,5.0000,132,
IBM,2013-04-26,IBM,2013-05-24,190.000,P,1.9500,2.1000,1.6900,1.6900,87,113,1.6900,213,1.7500,194.3900,194.4200,121,1.6900,165,1.7600,194.3100,194.3200,1.9716,209,
IBM,2013-04-26,IBM,2013-05-24,195.000,C,2.6000,2.6000,2.0000,2.3700,44,198,2.3100,123,2.3800,194.3900,194.4200,176,2.2700,121,2.3500,194.3100,194.3200,2.2880,459,
IBM,2013-04-26,IBM,2013-05-24,195.000,P,4.1500,4.3500,4.1500,4.3500,20,246,3.7500,488,3.9000,194.3900,194.4200,2,3.8000,302,3.9500,194.3100,194.3200,4.3350,195,
IBM,2013-04-26,IBM,2013-05-24,200.000,C,0.7300,0.7300,0.6700,0.6700,6,287,0.7700,236,0.8200,194.3900,194.4200,240,0.7600,88,0.8200,194.3100,194.3200,0.6800,252,
IBM,2013-04-26,IBM,2013-05-24,200.000,P,8.0000,8.0000,8.0000,8.0000,1,245,7.2000,238,7.4000,194.3900,194.4200,245,7.1000,242,7.5000,194.3100,194.3200,8.0000,66,
IBM,2013-04-26,IBM,2013-05-24,205.000,C,0.0000,0.0000,0.0000,0.0000,0,1365,0.1700,2475,0.3300,194.3900,194.4200,1012,0.1700,1834,0.3300,194.3100,194.3200,0.0000,666,
IBM,2013-04-26,IBM,2013-05-24,205.000,P,0.0000,0.0000,0.0000,0.0000,0,232,11.6500,322,11.9000,194.3900,194.4200,215,11.5000,699,13.1000,194.3100,194.3200,0.0000,271,
IBM,2013-04-26,IBM,2013-05-24,210.000,C,0.0000,0.0000,0.0000,0.0000,0,745,0.0400,1,0.1100,194.3900,194.4200,526,0.0400,3,0.1100,194.3100,194.3200,0.0000,303,
IBM,2013-04-26,IBM,2013-05-24,210.000,P,0.0000,0.0000,0.0000,0.0000,0,225,16.5000,300,16.7500,194.3900,194.4200,211,16.3500,205,16.9500,194.3100,194.3200,0.0000,69,
IBM,2013-04-26,IBM,2013-05-24,215.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,1172,0.0700,194.3900,194.4200,0,0.0000,1014,0.0700,194.3100,194.3200,0.0000,138,
IBM,2013-04-26,IBM,2013-05-24,215.000,P,0.0000,0.0000,0.0000,0.0000,0,320,20.3500,216,23.0000,194.3900,194.4200,197,20.3500,201,23.0000,194.3100,194.3200,0.0000,26,
IBM,2013-04-26,IBM,2013-05-24,220.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,461,0.0500,194.3900,194.4200,0,0.0000,236,0.0500,194.3100,194.3200,0.0000,96,
IBM,2013-04-26,IBM,2013-05-24,220.000,P,0.0000,0.0000,0.0000,0.0000,0,37,25.1000,55,28.0500,194.3900,194.4200,21,25.1000,1,28.1500,194.3100,194.3200,0.0000,0,
IBM,2013-04-26,IBM,2013-05-24,225.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,320,0.0400,194.3900,194.4200,0,0.0000,215,0.0400,194.3100,194.3200,0.0000,10,
IBM,2013-04-26,IBM,2013-05-24,225.000,P,0.0000,0.0000,0.0000,0.0000,0,38,29.9000,21,33.0000,194.3900,194.4200,21,29.9000,10,33.2000,194.3100,194.3200,0.0000,0,
